Feature Combination,Number of Features,n_estimators,R2 Validation,MSE Validation,MAE Validation,Validation R2 CI Lower,Validation R2 CI Upper,Validation MSE CI Lower,Validation MSE CI Upper,Validation MAE CI Lower,Validation MAE CI Upper,Train R2,Train MSE,Train MAE,Train R2 CI Lower,Train R2 CI Upper,Train MSE CI Lower,Train MSE CI Upper,Train MAE CI Lower,Train MAE CI Upper
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",7,900,0.3656005363152781,448.57383968986903,15.874186476597874,0.26666912195215836,0.46453195067839786,375.0220464677406,522.1256329119974,14.846595691977068,16.90177726121868,0.38894420525586487,447.7177156848567,16.152125814309986,0.34635152299509375,0.431536887516636,417.1512088581586,478.28422251155484,15.562703838326577,16.741547790293396
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",7,1000,0.3651836734483375,448.9375679105916,15.862979166215903,0.2646901437033098,0.46567720319336525,373.94878544855004,523.9263503726332,14.831224082558009,16.894734249873796,0.38890197124882653,447.74517324389655,16.157392557426835,0.34620709825686435,0.4315968442407887,417.11773704287594,478.37260944491715,15.571511699084363,16.743273415769306
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",7,1,0.3207025488689413,481.85061713137384,16.631199152963706,0.22152950007449268,0.4198755976633899,404.9301303098625,558.7711039528853,15.038475260308324,18.223923045619088,0.34391479897944915,481.0863691436205,16.917676130088914,0.2879503731104318,0.3998792248484665,438.1448898071327,524.0278484801083,15.893312164660673,17.942040095517157
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",7,10,0.29420968259371055,501.2941757270182,16.490149447067704,0.19940238898802665,0.38901697619939446,419.69092873711384,582.8974227169226,15.15761419274313,17.82268470139228,0.3854261146332689,450.3362963733216,16.29441738892395,0.34380969762170677,0.4270425316448311,420.3610161407275,480.3115766059157,15.678373309336148,16.910461468511752
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",7,50,0.30701246152428785,494.64459492885874,16.34553150215797,0.1941835446107823,0.4198413784377934,394.12033027518146,595.168859582536,14.853492386210164,17.83757061810578,0.3914103638029932,445.9253052158001,16.11611244683569,0.33727321709026264,0.4455475105157238,406.844930421085,485.0056800105152,15.296645924657009,16.93557896901437
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",7,100,0.30479725787600237,496.2715746731884,16.32032280229417,0.18652573309083026,0.4230687826611745,391.89433918041357,600.6488101659633,14.7660958813617,17.874549723226643,0.39968368846147867,439.88984977036944,16.021241482072945,0.3516009183057186,0.44776645861723874,404.9238779177086,474.8558216230303,15.27053128452942,16.77195167961647
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",7,200,0.309829547339853,492.71451598537726,16.293796519864735,0.18711241875560536,0.4325466759241007,385.1131868663985,600.3158451043561,14.74821540786225,17.83937763186722,0.3886757681083842,447.8243772323458,16.163913808955904,0.3303586720755984,0.44699286414117007,406.2583108226469,489.3904436420447,15.273955005690638,17.05387261222117
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",7,300,0.32196302985760045,484.66239500304334,16.246953509307183,0.207339326741273,0.4365867329739279,380.87249920455963,588.452290801527,14.699908701451573,17.793998317162792,0.38459646897996047,450.8773036401318,16.209238871031662,0.32725395431661897,0.441938983643302,409.6020807639904,492.1525265162732,15.343351245620404,17.07512649644292
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",7,400,0.3233279794316148,483.6665738384574,16.195359874097054,0.2095400673220041,0.4371158915412255,380.83619853593734,586.4969491409774,14.680745011125106,17.709974737069,0.385731423478589,450.058793071889,16.191046818902382,0.3289351622395033,0.44252768471767473,409.07484441513697,491.04274172864103,15.348162461114677,17.033931176690086
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",7,500,0.3241571667675652,483.0286172617451,16.180517310046415,0.21018684361736595,0.4381274899177644,380.399238892498,585.6579956309923,14.679330289184467,17.681704330908364,0.3840328016314113,451.3036837563128,16.21032906765395,0.32618188038170537,0.4418837228811172,409.5376504262785,493.0697170863471,15.345973590886075,17.074684544421828
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",7,600,0.32483207319704893,482.7337519058615,16.115602360697174,0.20833531783624484,0.44132882855785305,377.92262564669556,587.5448781650274,14.590500573939751,17.6407041474546,0.38573829414097793,450.0348570686053,16.167574288112046,0.32864897118020414,0.4428276171017517,409.0217692294228,491.0479449077878,15.326851567527417,17.008297008696676
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",7,700,0.3247965327825474,482.7380523476181,16.12301323342147,0.20632413588530096,0.4432689296797938,376.2939472090588,589.1821574861774,14.60046780156271,17.645558665280234,0.3844266875683856,450.9724170785729,16.184011819129502,0.32588102867367474,0.44297234646309647,409.0638883292279,492.8809458279179,15.325103287007435,17.042920351251567
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",7,800,0.3241811060339235,483.2090346252568,16.130848892673917,0.20398294009408624,0.4443792719737608,375.33600102649655,591.082068224017,14.603989907485158,17.657707877862677,0.3845633203470034,450.86857681775166,16.18135029645382,0.3261672637134903,0.4429593769805165,409.0990044370501,492.6381491984532,15.324852402009139,17.037848190898504
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",7,900,0.3241654423201152,483.22321666526966,16.13434759948425,0.2039697582547027,0.44436112638552766,375.39170372811355,591.0547296024258,14.604618088826031,17.664077110142472,0.38394261934251944,451.3174414331367,16.189050841962096,0.32532525231776116,0.4425599863672777,409.41710526509934,493.2177776011741,15.329620711187816,17.048480972736378
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",7,1000,0.3239641927154765,483.45880504844564,16.12587562609685,0.2022230961668594,0.4457052892640936,374.2237172403523,592.693892856539,14.588446157475325,17.663305094718375,0.384188427973709,451.147031186391,16.1853361506292,0.32534139770309134,0.44303545824432666,409.0198997208457,493.27416265193636,15.321150265632571,17.04952203562583
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate']",8,1,0.28546360091882683,501.6154169736068,17.19102898807109,0.15777484725286547,0.41315235458478816,424.8081161350565,578.4227178121571,16.222923969264542,18.159134006877636,0.3085598928099784,506.77880850560103,17.371237850066727,0.25353808901883873,0.3635816966011181,466.0828855331225,547.4747314780795,16.422437459760644,18.32003824037281
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate']",8,10,0.25612442309981376,529.9898753201487,17.118329772321964,0.14279074835374816,0.36945809784587935,432.30857200126775,627.6711786390297,15.662917423003467,18.57374212164046,0.35452665703265346,473.3027364238031,16.57200254169181,0.3087475972630999,0.400305716802207,437.5623683613028,509.0431044863034,15.730305242527535,17.413699840856083
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate']",8,50,0.2611948305787829,526.0877036546339,16.856486421956976,0.11969363562328522,0.4026960255342806,410.8634110810202,641.3119962282475,15.187618986857954,18.525353857055997,0.35798954213753664,470.68294520394875,16.536125060330882,0.30809435809419017,0.4078847261808831,432.77300670636447,508.592883701533,15.621319186949762,17.450930933712
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate']",8,100,0.27262750341804853,517.4054383845653,16.904369839344543,0.13530937892658784,0.4099456279095092,403.777746484405,631.0331302847256,15.35337159683024,18.455368081858847,0.34585345763721664,479.671854044668,16.683249536399565,0.29443066297163467,0.3972762523027986,440.16502390252845,519.1786841868076,15.744180198403662,17.622318874395468
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate']",8,200,0.2651617158648429,522.8322565281991,16.913530396864505,0.12368702480694999,0.4066364069227358,407.3534572460484,638.3110558103498,15.334949377058475,18.492111416670536,0.3506639646389679,476.0618042591166,16.640144260390677,0.29958283841939043,0.4017450908585453,437.30997283635054,514.8136356818827,15.717481692704256,17.5628068280771
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate']",8,300,0.2569885388056877,528.6356762061781,17.028480361310574,0.11546220540712016,0.3985148722042553,414.1963057607458,643.0750466516105,15.425312553788022,18.631648168833127,0.35068888190312164,475.9492222700516,16.62328905677157,0.2982795439612226,0.4030982198450207,436.8360495168148,515.0623950232884,15.695655158847417,17.55092295469572
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate']",8,400,0.25524052905707917,530.2978005665659,17.007060935560013,0.11524823162928535,0.395232826484873,415.129194026967,645.4664071061648,15.381046133590292,18.633075737529733,0.3539265961466323,473.54414617218,16.57228256585865,0.30260232842524426,0.40525086386802034,435.3768822419004,511.7114101024596,15.670254399945614,17.474310731771684
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate']",8,500,0.26466679361932205,524.048966453273,16.882980687341806,0.11685856027811953,0.41247502696052457,403.0615118188271,645.036421087719,15.191368635476593,18.57459273920702,0.3543186347471551,473.2612471222604,16.559398945988477,0.30126834989300394,0.4073689196013062,433.7928720961938,512.729622148327,15.642499080656734,17.47629881132022
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate']",8,600,0.26486427481431907,523.799766883872,16.852781053191073,0.1153158654377543,0.41441268419088384,401.59276882662414,646.00676494112,15.13084778791426,18.574714318467887,0.3557212223770704,472.2271498161025,16.537165963603655,0.3022531283426319,0.40918931641150885,432.4759260379756,511.97837359422937,15.617731074717607,17.456600852489704
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate']",8,700,0.2652497678349025,523.4780541062016,16.83205160922146,0.11509500563944325,0.41540453003036176,400.867053414023,646.0890547983802,15.096620928377302,18.567482290065616,0.35687320860218863,471.3769858403442,16.518293467567613,0.3029553416581528,0.41079107554622446,431.3149968598835,511.43897482080496,15.590797022518817,17.44578991261641
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate']",8,800,0.26816089258998266,521.4806643384306,16.789070586434256,0.11743316704503975,0.41888861813492556,398.144048924638,644.8172797522233,15.035820547510054,18.542320625358457,0.3568109774294069,471.42117960374816,16.50925069245483,0.30282931948580755,0.4107926353730062,431.3246545931744,511.51770461432193,15.579852685886381,17.43864869902328
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate']",8,900,0.27159715880931706,518.9682138045952,16.752609765059137,0.12129380851492022,0.4219005091037139,396.0234406291484,641.9129869800419,15.002572984788019,18.502646545330258,0.3555586842571504,472.3272468192413,16.527561153465978,0.29938106951007293,0.4117362990042279,430.7065045461959,513.9479890922867,15.5577634322105,17.497358874721456
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate']",8,1000,0.27175617950583575,518.8902983748557,16.74413555208279,0.12133708629989476,0.42217527271177674,395.666332350277,642.1142643994343,14.994509920621198,18.49376118354438,0.3556869119025738,472.23290705714925,16.528132805732533,0.29928688235380796,0.4120869414513396,430.45381740601476,514.0119967082837,15.556060005719173,17.500205605745894
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'Sratio(%)']",8,1,0.2280438386579569,551.1438158232447,17.639273695968683,0.09658571698739307,0.3595019603285208,435.0590283023129,667.2286033441765,16.288346056496287,18.99020133544108,0.31582627619720965,502.0125105617279,17.52675733670525,0.2642886419966263,0.36736391039779304,460.05539537584565,543.9696257476102,16.576314208718472,18.477200464692025
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'Sratio(%)']",8,10,0.26121136375744647,528.5901181842435,16.99127133554088,0.13689641422608922,0.3855263132888037,414.3458847412924,642.8343516271946,15.600850061006097,18.38169261007566,0.3882525325098059,448.69377941899967,16.367719247103338,0.3385724972999536,0.4379325677196582,409.57873529318005,487.8088235448193,15.503289711573629,17.232148782633047
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'Sratio(%)']",8,50,0.26563910583591943,526.6342497384237,16.737183881606178,0.1369950506914629,0.39428316098037597,406.8350660305968,646.4334334462505,15.36060670001197,18.113761063200386,0.39457721708331683,444.0463815964745,16.114914615913037,0.338986370356802,0.45016806380983165,401.0877720978242,487.00499109512475,15.20077787633083,17.029051355495245
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'Sratio(%)']",8,100,0.2646551699896328,526.8690734348196,16.762801935651503,0.13030306497099353,0.39900727500827204,405.1655163496476,648.5726305199917,15.356922060537062,18.168681810765943,0.39730179475668637,441.94142752245625,16.111242311815026,0.34739381517158135,0.4472097743417914,403.65867801572585,480.22417702918665,15.26517044112474,16.957314182505314
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'Sratio(%)']",8,200,0.25015181182483864,537.396277048958,16.961137191207868,0.1162415262030278,0.3840620974466495,413.69522514145456,661.0973289564615,15.614362133953886,18.30791224846185,0.38849413634920266,448.46603405728837,16.229954333593057,0.3341517651712948,0.4428365075271105,406.70812300650226,490.2239451080745,15.374993056743328,17.084915610442785
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'Sratio(%)']",8,300,0.2550110865333036,534.1600914787722,16.885110511937903,0.12365743685438288,0.38636473621222434,412.6156394205542,655.7045435369902,15.47163428452077,18.298586739355038,0.3880676284565732,448.80159769796364,16.200631171651757,0.3315690272517,0.44456622966144643,405.3408445748364,492.2623508210909,15.30725602446,17.094006318843512
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'Sratio(%)']",8,400,0.26975695956482093,523.553241324583,16.618442703600184,0.13327302723780757,0.4062408918918343,399.497527938667,647.608954710499,15.262394024341976,17.974491382858393,0.38775818694945974,449.0052172193815,16.169502602838588,0.33152892725070554,0.44398744664821393,405.83893845158326,492.17149598717975,15.283032379422238,17.055972826254937
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'Sratio(%)']",8,500,0.2673457697045093,525.4924423603485,16.604834071681104,0.12850772078090825,0.40618381862811037,399.13409013349406,651.8507945872029,15.226044563155122,17.983623580207084,0.38725071434696706,449.3690696335804,16.17180875763848,0.3307385079299537,0.44376292076398044,406.0557830401381,492.6823562270227,15.282339998179703,17.06127751709726
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'Sratio(%)']",8,600,0.2710122549213925,523.2722532724451,16.56846624673843,0.1296263986045391,0.412398111238246,394.8409469281626,651.7035596167277,15.146529771429389,17.990402722047474,0.387244648109802,449.36332559532696,16.165603194689275,0.33077658373817115,0.4437127124814329,406.1401188900759,492.586532300578,15.275217281017689,17.055989108360862
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'Sratio(%)']",8,700,0.2672029482572751,526.4049703063681,16.595027950202567,0.12723698179976944,0.4071689147147807,398.0436168786946,654.7663237340416,15.186511839499042,18.003544060906094,0.38844031392390893,448.51176968398494,16.148282363571965,0.3331807767094149,0.44369985113840293,405.9473551641847,491.07618420378515,15.274934952532574,17.021629774611355
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'Sratio(%)']",8,800,0.27302988399662975,521.9143303664557,16.50490660835749,0.1356030959469334,0.4104566720463261,395.8020074323839,648.0266533005275,15.084395863618454,17.925417353096528,0.3894937515313518,447.73735682250236,16.133643159298323,0.3335993019813981,0.4453882010813055,404.74841689839093,490.7262967466138,15.255930323055878,17.011355995540768
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'Sratio(%)']",8,900,0.2768145645865957,519.3086675521761,16.46504340668232,0.13825492024108382,0.4153742089321076,392.48723004919594,646.1301050551562,15.033608707969897,17.896478105394742,0.3904627779798493,447.0147796973447,16.096410174632467,0.3355534220054611,0.44537213395423747,404.7960600580974,489.233499336592,15.252280146229388,16.940540203035546
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'Sratio(%)']",8,1000,0.27941131403607505,517.2654690596694,16.443082559900045,0.14463823580937105,0.41418439226277903,393.3201065952885,641.2108315240503,15.039177727964947,17.846987391835142,0.3905490443939475,446.9518458570436,16.090666701125336,0.33542555580488287,0.4456725329830121,404.5903922081196,489.3132995059676,15.24433480521783,16.93699859703284
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'tin(II) octoate', 'Sratio(%)']",8,1,0.30655956613437363,487.9823493047141,16.928865676575214,0.20575301322739642,0.40736611904135084,424.0925124583494,551.8721861510787,16.013164570411288,17.84456678273914,0.3223101866852055,496.7627734838658,17.264418886709816,0.2702407133680453,0.3743796600023657,457.48515667398516,536.0403902937464,16.308936841661065,18.219900931758566
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'tin(II) octoate', 'Sratio(%)']",8,10,0.29478445749405024,502.5577041493849,16.82517390263526,0.19522462626183507,0.3943442887262654,415.33186665840594,589.7835416403639,15.606595417692102,18.04375238757842,0.3688121867999187,462.6658305173511,16.587079796130272,0.32735703285275297,0.4102673407470844,431.5443810169934,493.7872800177088,15.950414822060454,17.223744770200092
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'tin(II) octoate', 'Sratio(%)']",8,50,0.30788486030769996,492.79055175289295,16.45008203821434,0.20543480576603618,0.41033491484936374,403.1466839503776,582.4344195554083,15.225678830924966,17.674485245503714,0.37149056077393505,460.8801513735419,16.465154744713992,0.31956897006487606,0.42341215148299405,421.23519050994685,500.5251122371369,15.629628466736209,17.300681022691773
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'tin(II) octoate', 'Sratio(%)']",8,100,0.3057954731083787,493.71916806224215,16.48029387112292,0.20871152962462317,0.4028794165921342,408.5876487032737,578.8506874212105,15.358191204685427,17.602396537560413,0.374752810441487,458.25467385771344,16.41010465754442,0.32107888450634003,0.428426736376634,418.91393842308173,497.59540929234515,15.600278814120255,17.219930500968584
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'tin(II) octoate', 'Sratio(%)']",8,200,0.31068555659661934,491.00802478099405,16.374973532454668,0.20856614652848082,0.41280496666475786,399.28750229835686,582.7285472636313,15.287562781521796,17.46238428338754,0.37515452922873943,458.0021674359797,16.43220259507089,0.32343657687175537,0.4268724815857235,419.9058252974131,496.09850957454626,15.654157153867265,17.210248036274518
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'tin(II) octoate', 'Sratio(%)']",8,300,0.3090107192360494,492.242037430064,16.428695519708203,0.20975909519930233,0.4082623432727964,403.57536706145623,580.9087077986717,15.214984979726696,17.642406059689712,0.37506218941719194,458.1674552025881,16.409280026387897,0.32200601279505736,0.4281183660393265,418.44187420294213,497.89303620223404,15.63819525253969,17.180364800236106
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'tin(II) octoate', 'Sratio(%)']",8,400,0.3096879916814854,491.99591387534076,16.398826549830197,0.20815445212956796,0.4112215312334029,401.6306327373113,582.3611950133702,15.157498597753214,17.64015450190718,0.37434529050788157,458.6886288760825,16.398792077425647,0.321850546162346,0.42684003485341715,419.3495869147257,498.02767083743925,15.63816970011979,17.159414454731504
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'tin(II) octoate', 'Sratio(%)']",8,500,0.30539869192825886,494.99377244857453,16.46667889758056,0.20413279167169956,0.40666459218481815,404.73426818310384,585.2532767140452,15.205736604058828,17.727621191102294,0.3733662730433357,459.40564907166953,16.406254117964306,0.32037463420054596,0.42635791188612543,419.6931936589353,499.1181044844038,15.628286470231133,17.184221765697476
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'tin(II) octoate', 'Sratio(%)']",8,600,0.30507784030499646,495.3850892744451,16.465488170533625,0.20146984774828333,0.40868583286170956,403.1108133132388,587.6593652356514,15.198330152543816,17.732646188523436,0.3734646881075179,459.31284289789016,16.388620480889674,0.320403495171888,0.42652588104314776,419.6851009463965,498.9405848493838,15.593380547987122,17.183860413792228
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'tin(II) octoate', 'Sratio(%)']",8,700,0.3075818680319381,493.6651626837726,16.394264368674587,0.20251496577911776,0.41264877028475844,400.2460968355113,587.084228532034,15.111568663792315,17.67696007355686,0.3747367273081237,458.369694813228,16.339910339130466,0.3217376928006626,0.42773576181558476,418.87817843656177,497.8612111898943,15.571639865899096,17.108180812361837
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'tin(II) octoate', 'Sratio(%)']",8,800,0.30769252296461425,493.5594797421451,16.391969914238437,0.20227792741248612,0.41310711851674237,399.7647283927312,587.354231091559,15.1183325214392,17.665607307037675,0.37507531176559505,458.1174924084263,16.33296058594171,0.3221125294768473,0.4280380940543428,418.6696588364008,497.5653259804518,15.566661999573864,17.099259172309555
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'tin(II) octoate', 'Sratio(%)']",8,900,0.30716142051965456,493.7984735921083,16.353660673732616,0.2027065282531118,0.4116163127861973,400.7508940071577,586.8460531770588,15.072446991379561,17.63487435608567,0.37504691335608875,458.13870470427037,16.32142860435755,0.32240805398135086,0.42768577273082664,418.9085464895657,497.368862918975,15.565570270017918,17.07728693869718
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'tin(II) octoate', 'Sratio(%)']",8,1000,0.307307364631462,493.7518530661532,16.337538666549968,0.20239784305664393,0.4122168862062801,400.1837543755446,587.3199517567618,15.055163156402667,17.619914176697268,0.3750025355434069,458.17814864559443,16.32025236186262,0.3221235116418584,0.42788155944495543,418.74483997816145,497.6114573130274,15.562525086161957,17.07797963756329
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",8,1,0.33981024378375685,464.34124777526193,16.040896287540782,0.22261252762372113,0.45700795994379256,388.62722001529585,540.055275535228,14.802033486216008,17.279759088865557,0.3462249053737605,478.9889144643622,16.849262107581698,0.30083517237498725,0.39161463837253374,446.2408317197175,511.7369972090069,16.018847764709555,17.67967645045384
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",8,10,0.349952319272446,460.14804094851263,16.09836215610155,0.2523780804405137,0.44752655810437836,386.7755589586827,533.5205229383425,14.897440551548812,17.29928376065429,0.39158495691018425,445.61356727718885,16.10044756030334,0.35274030081231217,0.4304296130080563,419.38588009057906,471.84125446379863,15.529100757956995,16.67179436264969
